p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.1365422923508284e-5,0.8872270878730075,0.422,0.263,0.2045662472002256,CNS Endothelial Cells,Dlc1
1.4619584611234209e-5,1.1895028212581185,0.284,0.149,0.2631379034176045,CNS Endothelial Cells,Specc1l
1.4845771711677597e-5,1.8655115050442115,0.181,0.079,0.2672090450384851,CNS Endothelial Cells,Prkag2
1.4994163915269988e-5,0.9798626864426541,0.422,0.272,0.2698799563109445,CNS Endothelial Cells,Ncoa1
1.501308708365184e-5,1.7653311936487597,0.112,0.036,0.27022055441864945,CNS Endothelial Cells,Gltp
1.55023843425301e-5,1.1684635432859274,0.457,0.313,0.2790274157811993,CNS Endothelial Cells,Atp13a3
1.76159258822993e-5,1.5415934127384963,0.241,0.123,0.3170690499555051,CNS Endothelial Cells,Foxo1
1.986850679719155e-5,1.8893365739165549,0.181,0.08,0.35761325384265075,CNS Endothelial Cells,Mob2
2.0571136392184822e-5,1.6750453456655146,0.155,0.061,0.37025988392293463,CNS Endothelial Cells,Ndufa4
2.416655304698512e-5,0.7658196033441564,0.664,0.533,0.4349737882926852,CNS Endothelial Cells,Strn3
2.5235743954128826e-5,1.5534898288350705,0.181,0.079,0.45421815543036476,CNS Endothelial Cells,Pced1b
2.723320786860071e-5,1.0435271706361282,0.345,0.206,0.4901705084269442,CNS Endothelial Cells,Mfhas1
2.8895310036116853e-5,1.4521508153135627,0.241,0.123,0.5200866853400672,CNS Endothelial Cells,Gatad2a
2.934017408500053e-5,1.9226203273887832,0.164,0.07,0.5280937933559245,CNS Endothelial Cells,Arntl
2.942524915862183e-5,1.7090908623846774,0.155,0.064,0.5296250596060343,CNS Endothelial Cells,Myl12a
2.9937497024637652e-5,1.635406648107225,0.172,0.073,0.538845008946453,CNS Endothelial Cells,Gpr146
3.1271267646104247e-5,1.8194030376332044,0.103,0.033,0.5628515463622303,CNS Endothelial Cells,Paics
3.1609900714997835e-5,1.2594040036098877,0.25,0.132,0.568946602969246,CNS Endothelial Cells,Sypl
3.379625852598815e-5,1.447329227186122,0.198,0.089,0.6082988572092607,CNS Endothelial Cells,Atl2
3.4655065661689295e-5,1.495555467229984,0.147,0.057,0.6237565268447456,CNS Endothelial Cells,Stk38l
3.5347435187392225e-5,1.8251014396768661,0.207,0.099,0.6362184859378727,CNS Endothelial Cells,Arhgap21
3.9020741919561305e-5,1.916454519269104,0.155,0.065,0.702334333810184,CNS Endothelial Cells,B4galt5
4.08543779998651e-5,1.9604803702177929,0.129,0.048,0.7353379496195719,CNS Endothelial Cells,Elovl5
4.2497282576704274e-5,1.6922369551543153,0.121,0.043,0.7649085890981002,CNS Endothelial Cells,Def6
4.87294598153718e-5,1.286413059515457,0.241,0.122,0.877081547216877,CNS Endothelial Cells,Tbc1d12
4.9536039766286755e-5,1.0220974753432113,0.397,0.255,0.8915991797533953,CNS Endothelial Cells,Nt5c2
5.2536042838861507e-5,1.0418258525051451,0.379,0.243,0.9455962350566682,CNS Endothelial Cells,Mtss1
5.2741092328689204e-5,1.4062322755187358,0.362,0.239,0.949286920824077,CNS Endothelial Cells,Itpkb
5.52799980211387e-5,1.379299980721541,0.362,0.232,0.9949846843824754,CNS Endothelial Cells,Ets1
5.6280632598094916e-5,2.0539622990323987,0.112,0.04,1,CNS Endothelial Cells,Hes1
5.6548881487184455e-5,0.7596615576684653,0.603,0.473,1,CNS Endothelial Cells,Anxa3
5.864658757481044e-5,1.6349840287396153,0.207,0.102,1,CNS Endothelial Cells,Dnajc10
5.975494821405877e-5,1.6763587865768161,0.216,0.109,1,CNS Endothelial Cells,Tbc1d1
6.22303914045467e-5,1.6739789226121897,0.129,0.049,1,CNS Endothelial Cells,Edf1
6.689474022986017e-5,1.134558894087919,0.302,0.175,1,CNS Endothelial Cells,Swap70
7.494482052125572e-5,1.1400485877352857,0.259,0.137,1,CNS Endothelial Cells,Ywhaq
7.894105701972602e-5,1.6401715242918926,0.138,0.055,1,CNS Endothelial Cells,Cmtm8
9.159950140929328e-5,1.9092422512399096,0.103,0.035,1,CNS Endothelial Cells,Ier3
9.557160474596478e-5,1.1077136984657496,0.405,0.284,1,CNS Endothelial Cells,Elk3
9.893200122624736e-5,1.263731404928868,0.207,0.101,1,CNS Endothelial Cells,Cox6a1
1.0024970971213972e-4,1.6654705206300802,0.19,0.092,1,CNS Endothelial Cells,Ifitm3
1.0175380433760444e-4,2.022136365566191,0.172,0.082,1,CNS Endothelial Cells,Arl6ip5
1.0527640406054213e-4,0.7985971359043516,0.56,0.446,1,CNS Endothelial Cells,Herc4
1.2081489354958059e-4,1.4197040974863573,0.138,0.056,1,CNS Endothelial Cells,Raph1
1.2132294258174404e-4,1.5792906780071563,0.181,0.086,1,CNS Endothelial Cells,Rnf19a
1.25952021533893e-4,0.7829697624524143,0.578,0.506,1,CNS Endothelial Cells,Cd2ap
1.3544154960818788e-4,1.5028906356240541,0.121,0.046,1,CNS Endothelial Cells,Scarb1
1.674162315646608e-4,1.3449851650574085,0.241,0.129,1,CNS Endothelial Cells,Tmpo
1.8631281845178004e-4,1.9874175411350379,0.172,0.081,1,CNS Endothelial Cells,Plpp1
1.9824932570740856e-4,1.4281562954686973,0.155,0.068,1,CNS Endothelial Cells,Nab1
2.0811890912253097e-4,1.1994443745232988,0.31,0.194,1,CNS Endothelial Cells,Rabgap1l
2.2218351986645128e-4,1.2086565917019076,0.31,0.19,1,CNS Endothelial Cells,Rdx
2.4002875594750299e-4,1.30917160278775,0.25,0.138,1,CNS Endothelial Cells,Cep112
2.614735161932384e-4,1.3525709320805772,0.19,0.094,1,CNS Endothelial Cells,4930402H24Rik
2.658229164371341e-4,1.4031979455849402,0.129,0.053,1,CNS Endothelial Cells,Dynll1
2.841739483748954e-4,1.2422788498305706,0.241,0.135,1,CNS Endothelial Cells,Itpr1
2.892866173801726e-4,1.1965355889105924,0.319,0.205,1,CNS Endothelial Cells,Sos1
2.9530354313224834e-4,0.8941899776622437,0.448,0.332,1,CNS Endothelial Cells,Kdm6a
3.102499077659165e-4,1.3696244666491155,0.155,0.071,1,CNS Endothelial Cells,Dusp3
3.48555193724404e-4,1.608050047546978,0.121,0.05,1,CNS Endothelial Cells,Neo1
3.6581567489472563e-4,1.2758605732900068,0.172,0.083,1,CNS Endothelial Cells,Atox1
3.7524513384398653e-4,1.5681870297584837,0.164,0.079,1,CNS Endothelial Cells,Cd46
3.9480354264069095e-4,1.715871098145277,0.121,0.049,1,CNS Endothelial Cells,Sema6d
4.069108467811758e-4,0.9989977002386743,0.241,0.134,1,CNS Endothelial Cells,Zbtb4
4.510483252808556e-4,1.5323174459755502,0.121,0.05,1,CNS Endothelial Cells,Zhx2
4.7277439342420556e-4,1.095439829070439,0.172,0.083,1,CNS Endothelial Cells,Fbxo7
4.747224055163669e-4,1.6417657238275103,0.164,0.081,1,CNS Endothelial Cells,Patz1
5.140442120777439e-4,1.2831385825930786,0.198,0.106,1,CNS Endothelial Cells,Plcg1
5.181767199226567e-4,0.8754679201134479,0.431,0.327,1,CNS Endothelial Cells,Cnot6l
5.406406035935741e-4,1.0155402078862958,0.241,0.14,1,CNS Endothelial Cells,Dusp11
5.428200579826769e-4,1.7951877951729678,0.103,0.041,1,CNS Endothelial Cells,Slc50a1
5.449120907620014e-4,1.4361550507066074,0.19,0.098,1,CNS Endothelial Cells,Dapk1
5.512644217413903e-4,1.784505047776539,0.121,0.052,1,CNS Endothelial Cells,Mark4
5.627445008872249e-4,0.9129769082458706,0.198,0.101,1,CNS Endothelial Cells,Snx3
6.165578799602844e-4,1.5773818216435629,0.121,0.052,1,CNS Endothelial Cells,Cox5a
6.262662823070918e-4,0.535691132315117,0.914,0.955,1,CNS Endothelial Cells,mt-Atp6
6.466557861446602e-4,0.8637753507447398,0.284,0.173,1,CNS Endothelial Cells,Ap2a2
6.946043315842853e-4,1.0471522901749017,0.267,0.162,1,CNS Endothelial Cells,Gmds
7.142042005940733e-4,1.6715295669995178,0.112,0.046,1,CNS Endothelial Cells,Anxa6
7.464181816054005e-4,0.5836496408658132,0.612,0.517,1,CNS Endothelial Cells,Rock1
7.59039191984731e-4,1.5685255797639455,0.138,0.064,1,CNS Endothelial Cells,Ifi27
7.748277838794952e-4,1.448025071838923,0.121,0.052,1,CNS Endothelial Cells,Vamp5
8.113629811657367e-4,1.2048320867716515,0.164,0.08,1,CNS Endothelial Cells,Cyb5b
8.364352882905317e-4,0.7951869267733407,0.414,0.314,1,CNS Endothelial Cells,Peak1
8.600516037041125e-4,0.7658682784300577,0.491,0.392,1,CNS Endothelial Cells,Rapgef1
8.694039540621891e-4,1.4306638674056598,0.121,0.053,1,CNS Endothelial Cells,Ctdsp2
9.000406146716667e-4,0.8502640683292344,0.388,0.28,1,CNS Endothelial Cells,Rnf38
9.068691557101409e-4,1.1905368061037107,0.172,0.088,1,CNS Endothelial Cells,Ccdc6
9.92515150968938e-4,0.9541825193328479,0.25,0.149,1,CNS Endothelial Cells,Nampt
0.001008881169151094,1.21212335485204,0.207,0.118,1,CNS Endothelial Cells,Strbp
0.0010119049410735467,1.253103446793748,0.172,0.089,1,CNS Endothelial Cells,Stx12
0.0010388322916202787,1.6676407170056733,0.121,0.053,1,CNS Endothelial Cells,Slc35f5
0.001069383520332773,1.4578092975444341,0.112,0.047,1,CNS Endothelial Cells,Tmem9b
0.001080414521470442,0.6517032746900466,0.466,0.361,1,CNS Endothelial Cells,Osbpl9
0.0010864326619003993,1.4535622935248889,0.25,0.151,1,CNS Endothelial Cells,Crim1
0.001093358381256747,0.9949546034730369,0.302,0.194,1,CNS Endothelial Cells,Dop1a
0.0011425505294758351,0.8205637279790601,0.543,0.454,1,CNS Endothelial Cells,Pafah1b1
0.0012034154111461547,1.2887755175777595,0.129,0.059,1,CNS Endothelial Cells,Rcor3
0.001220058558249821,1.3951702287734302,0.129,0.06,1,CNS Endothelial Cells,Gbp3
0.0012364164800694884,1.695393583237737,0.121,0.054,1,CNS Endothelial Cells,Fcgrt
0.001252949322073363,1.4456682557402032,0.112,0.048,1,CNS Endothelial Cells,Tcf3
0.001259761835213271,1.0929949221264348,0.216,0.123,1,CNS Endothelial Cells,Gas6
0.0012664141642809211,0.998651742728139,0.138,0.064,1,CNS Endothelial Cells,Tuba1a
0.0012692235416284254,1.28862929094781,0.164,0.083,1,CNS Endothelial Cells,Aida
0.0012929106285292128,1.5649626438337505,0.121,0.054,1,CNS Endothelial Cells,Eps8
0.0013209634570307918,1.1743817896448443,0.129,0.059,1,CNS Endothelial Cells,Smc4
0.00132884817503346,1.1079578290953758,0.207,0.117,1,CNS Endothelial Cells,Sipa1l3
0.0013329713907571806,1.259763769224194,0.121,0.054,1,CNS Endothelial Cells,Sod1
0.0013627468171173147,0.7544996304919325,0.724,0.86,1,CNS Endothelial Cells,mt-Co1
0.0014821839962122713,1.0745418824385724,0.216,0.124,1,CNS Endothelial Cells,Clstn1
0.0015552189336248406,1.2880931411226135,0.121,0.054,1,CNS Endothelial Cells,Chp1
0.001588098803859562,1.643943944260936,0.155,0.082,1,CNS Endothelial Cells,Hpcal1
0.0016409943185011558,1.5769156951972068,0.138,0.067,1,CNS Endothelial Cells,Acadl
0.0016505151110824652,1.4099401759397634,0.121,0.055,1,CNS Endothelial Cells,Hmg20b
0.0016919154407847095,1.0662365645454084,0.172,0.091,1,CNS Endothelial Cells,Chchd2
0.0017356624240269427,1.620368287905335,0.138,0.068,1,CNS Endothelial Cells,Gmeb2
0.001822909536939312,1.6880779903015162,0.103,0.044,1,CNS Endothelial Cells,Dtnb
0.0018324923148986298,1.801221118919633,0.103,0.045,1,CNS Endothelial Cells,H2-Q7
0.001869906879691387,1.2279492359703568,0.155,0.08,1,CNS Endothelial Cells,Mfn1
0.0018774214137768745,0.5038352148887975,0.629,0.579,1,CNS Endothelial Cells,Baz2b
0.001888306194950166,1.2261173486497665,0.129,0.06,1,CNS Endothelial Cells,Ndufa6
0.002033772245100679,1.8218087631950048,0.129,0.062,1,CNS Endothelial Cells,Pfdn1
0.0021495064854302045,1.6986708403476116,0.138,0.069,1,CNS Endothelial Cells,Vps36
0.0024014896951564907,1.368900453177471,0.138,0.069,1,CNS Endothelial Cells,Tfdp2
0.002538818111828863,1.3536168269260325,0.112,0.051,1,CNS Endothelial Cells,Plekhm1
0.0025765518384193364,0.8943377780875581,0.345,0.259,1,CNS Endothelial Cells,Ctnnd1
0.0025815181131285175,0.7345324806356073,0.5,0.417,1,CNS Endothelial Cells,Gsk3b
0.0026264530078575297,1.392733463205647,0.172,0.096,1,CNS Endothelial Cells,Foxn2
0.0028076726066420107,1.2504858711107896,0.112,0.051,1,CNS Endothelial Cells,Ndufs5
0.0028316256791910944,0.9600324723555571,0.207,0.121,1,CNS Endothelial Cells,Bnip3l
0.0029832105091393674,1.5072318693293745,0.181,0.103,1,CNS Endothelial Cells,Gse1
0.00308789990728502,1.498682969775319,0.129,0.065,1,CNS Endothelial Cells,Txnl1
0.0032173136459175498,0.866386227703372,0.345,0.246,1,CNS Endothelial Cells,Pcca
0.00338099440502186,0.6046780271596112,0.353,0.256,1,CNS Endothelial Cells,Rpl39
0.00338540211178785,1.1970305934543084,0.241,0.156,1,CNS Endothelial Cells,Shoc2
0.003523374994636413,1.3278524297281258,0.121,0.058,1,CNS Endothelial Cells,Enc1
0.0035625556901163155,0.8015454909901946,0.345,0.248,1,CNS Endothelial Cells,Reep3
0.0035635153991959434,1.2409909534550068,0.138,0.07,1,CNS Endothelial Cells,Zfp52
0.0035839736499714172,0.8248617642182322,0.293,0.202,1,CNS Endothelial Cells,Ncoa6
0.003597956717552022,1.1895304508503362,0.155,0.085,1,CNS Endothelial Cells,Acox1
0.003651686398062,0.9480374872378575,0.233,0.144,1,CNS Endothelial Cells,Ndel1
0.003766206627384359,0.9655118559802208,0.345,0.25,1,CNS Endothelial Cells,Adgrl2
0.003917350988049666,0.9882713796607113,0.155,0.082,1,CNS Endothelial Cells,Setd7
0.003930179382115713,0.9042563387325416,0.25,0.162,1,CNS Endothelial Cells,Add3
0.0040843876372244105,1.1054013237955294,0.147,0.076,1,CNS Endothelial Cells,Nae1
0.004112411447744348,0.5558221116344462,0.44,0.343,1,CNS Endothelial Cells,Btbd7
0.004116182656884663,0.9853581900322579,0.198,0.117,1,CNS Endothelial Cells,Parp4
0.004248226430796953,1.3995958709929273,0.103,0.047,1,CNS Endothelial Cells,Trmt112
0.0047037808653196764,1.2956246559765388,0.138,0.071,1,CNS Endothelial Cells,Gimap6
0.00476603276169214,1.196637010658057,0.121,0.06,1,CNS Endothelial Cells,Map7d1
0.005145313127904331,0.971130279216754,0.224,0.143,1,CNS Endothelial Cells,Osbpl1a
0.0053321348188867706,1.3379847215274725,0.129,0.067,1,CNS Endothelial Cells,Rcbtb1
0.005494855873478949,0.9949559712779,0.233,0.151,1,CNS Endothelial Cells,Kif2a
0.005577068482479916,0.9000305047605893,0.371,0.302,1,CNS Endothelial Cells,Itprid2
0.005650942618582018,0.342737620970643,0.56,0.494,1,CNS Endothelial Cells,Tpt1
0.006182677971901066,1.1196950913182886,0.181,0.105,1,CNS Endothelial Cells,Irgm2
0.006420564117195746,1.3433650757265418,0.103,0.049,1,CNS Endothelial Cells,Crem
0.0067256096403630955,1.2070345052481417,0.112,0.055,1,CNS Endothelial Cells,Sri
0.006807705355610459,0.6252564671251848,0.319,0.228,1,CNS Endothelial Cells,Ino80d
0.006965523883195887,1.5333947539307125,0.103,0.05,1,CNS Endothelial Cells,Nhs
0.007068069814365183,0.6490249931191958,0.388,0.305,1,CNS Endothelial Cells,Ankrd12
0.007196579644581908,1.3278380870571675,0.121,0.061,1,CNS Endothelial Cells,Ncoa7
0.007277090075536719,1.2885815754496808,0.138,0.075,1,CNS Endothelial Cells,Tes
0.007311937808370716,1.1038846977571777,0.112,0.055,1,CNS Endothelial Cells,Dgka
0.007393257232509278,0.7834071507190803,0.379,0.306,1,CNS Endothelial Cells,Pdgfb
0.007428750410322595,0.9816616809944618,0.147,0.08,1,CNS Endothelial Cells,Tmem140
0.007438290428625443,1.0911466827867944,0.164,0.094,1,CNS Endothelial Cells,Arpp19
0.007454939428690655,0.7941911694508919,0.319,0.23,1,CNS Endothelial Cells,Add1
0.00755189472926104,0.8531381893840254,0.371,0.288,1,CNS Endothelial Cells,Rictor
0.007620469091894713,1.5285345388480958,0.121,0.063,1,CNS Endothelial Cells,Dvl1
0.0077584497670435204,0.8353516372428799,0.328,0.241,1,CNS Endothelial Cells,Nr3c2
0.00803297991241725,1.091783405415617,0.112,0.056,1,CNS Endothelial Cells,Spats2
0.008241392083523523,1.3169187259429433,0.112,0.056,1,CNS Endothelial Cells,Sar1a
0.00836171721804555,1.3622813888172904,0.172,0.103,1,CNS Endothelial Cells,Cds2
0.00838344050053988,1.1600550633631945,0.19,0.115,1,CNS Endothelial Cells,Oip5os1
0.00867496783357034,0.9457179985653115,0.207,0.129,1,CNS Endothelial Cells,Mtpap
0.00875587814983954,0.685673587654178,0.164,0.093,1,CNS Endothelial Cells,Myo6
0.008771450337095973,1.0234488083132964,0.181,0.112,1,CNS Endothelial Cells,Mfsd14a
0.008773106131749258,1.1354931356624332,0.164,0.095,1,CNS Endothelial Cells,Klc1
0.00878569150257991,1.001141438155084,0.155,0.088,1,CNS Endothelial Cells,Cmpk1
0.009164808735939646,0.7188400985370473,0.293,0.219,1,CNS Endothelial Cells,Eif1
0.009275214341659992,0.5839075578770194,0.552,0.508,1,CNS Endothelial Cells,Itsn2
0.009407017792107236,0.4947991420768958,0.509,0.428,1,CNS Endothelial Cells,Gapvd1
0.009516948044098165,0.7940650981665821,0.336,0.26,1,CNS Endothelial Cells,Kcmf1
0.009873187253433415,0.6144461229856394,0.362,0.276,1,CNS Endothelial Cells,Kdm4c
0,9.318196059405246,0.906,0.003,0,CD8+ T Cells,Skap1
0,7.738662872329827,0.887,0.011,0,CD8+ T Cells,Ms4a4b
0,9.651367072132729,0.83,0.002,0,CD8+ T Cells,Gm2682
0,7.170766444329232,0.774,0.01,0,CD8+ T Cells,Atp8b4
0,7.723623566997717,0.698,0.006,0,CD8+ T Cells,Stat4
0,10.231738028257828,0.679,0.001,0,CD8+ T Cells,Itk
0,8.009563354340845,0.679,0.005,0,CD8+ T Cells,Grap2
0,9.809488003913575,0.66,0.001,0,CD8+ T Cells,Il2rb
0,8.53856586270344,0.66,0.003,0,CD8+ T Cells,Mctp2
0,6.566688540004641,0.66,0.007,0,CD8+ T Cells,Itgal
0,8.122249770453536,0.623,0.002,0,CD8+ T Cells,Ikzf3
0,8.404130352064751,0.604,0.002,0,CD8+ T Cells,Ccdc88c
0,6.7613944293365495,0.604,0.007,0,CD8+ T Cells,Tnik
0,8.192755910057308,0.585,0.002,0,CD8+ T Cells,Cd247
0,9.316270936871236,0.566,0.002,0,CD8+ T Cells,Themis
0,9.289217405579285,0.547,0.001,0,CD8+ T Cells,Sidt1
0,7.356209305300977,0.547,0.004,0,CD8+ T Cells,Nkg7
0,7.960979494878862,0.528,0.002,0,CD8+ T Cells,Gimap8
0,7.60537834262318,0.528,0.003,0,CD8+ T Cells,Trbc1
0,7.695895382368462,0.509,0.002,0,CD8+ T Cells,Lck
0,7.636844156719644,0.509,0.003,0,CD8+ T Cells,Cyfip2
0,8.515973185796847,0.491,0.002,0,CD8+ T Cells,Itga2
0,7.230769497965866,0.472,0.001,0,CD8+ T Cells,Bcl11b
0,7.7021480553127075,0.472,0.003,0,CD8+ T Cells,Txk
0,7.524232767536095,0.472,0.004,0,CD8+ T Cells,Runx3
0,7.632333376748628,0.453,0.002,0,CD8+ T Cells,Gimap4
0,7.8991642931386865,0.453,0.003,0,CD8+ T Cells,Cd28
0,11.951687542905082,0.434,0,0,CD8+ T Cells,Gimap3
0,6.159101098293734,0.434,0.003,0,CD8+ T Cells,Trbc2
0,7.977326488791327,0.415,0.001,0,CD8+ T Cells,Cd2
0,9.99141133441912,0.396,0.001,0,CD8+ T Cells,Lax1
0,9.891345156747688,0.396,0.001,0,CD8+ T Cells,Klrc1
0,8.168632460729421,0.396,0.001,0,CD8+ T Cells,Tbx21
0,8.247354457449381,0.358,0.001,0,CD8+ T Cells,Camk4
0,7.3390225773321784,0.358,0.002,0,CD8+ T Cells,Tox
0,7.213039748995822,0.358,0.002,0,CD8+ T Cells,Trac
0,9.303409761075615,0.34,0.001,0,CD8+ T Cells,Il18r1
0,8.117233207886187,0.34,0.001,0,CD8+ T Cells,Scml4
0,8.403629988865033,0.34,0.002,0,CD8+ T Cells,P2ry10
0,10.879914496145583,0.321,0,0,CD8+ T Cells,Fasl
0,10.4205757996294,0.321,0,0,CD8+ T Cells,Klrc2
0,8.053379671783828,0.321,0.001,0,CD8+ T Cells,Tmem163
0,9.559782715730975,0.321,0.001,0,CD8+ T Cells,Hsd11b1
0,8.00536539110255,0.302,0.001,0,CD8+ T Cells,Cd3g
0,7.75165898590665,0.302,0.001,0,CD8+ T Cells,Cd3e
0,7.669761407101496,0.302,0.001,0,CD8+ T Cells,Samd3
0,8.449429350759894,0.302,0.001,0,CD8+ T Cells,Ctsw
0,9.27976507912767,0.283,0.001,0,CD8+ T Cells,Zfp831
0,14.366415293578918,0.264,0,0,CD8+ T Cells,Ncr1
0,9.645973664505153,0.264,0,0,CD8+ T Cells,Fam169b
0,8.266645977657491,0.264,0,0,CD8+ T Cells,Thy1
0,10.185040909574493,0.226,0,0,CD8+ T Cells,Gm44174
2.2181852361235226e-301,7.9070095452878295,0.321,0.002,3.9925116064987284e-297,CD8+ T Cells,Cd226
1.1341559857358485e-297,8.317479821685142,0.245,0.001,2.0413673587259537e-293,CD8+ T Cells,Sh2d1a
2.388607331301148e-296,6.659502894863913,0.472,0.006,4.299254335608936e-292,CD8+ T Cells,Ppp1r16b
1.644682844463175e-293,6.633032560777795,0.547,0.008,2.9602646517492687e-289,CD8+ T Cells,Il18rap
7.795867562488617e-290,9.14199881467113,0.208,0,1.4031782025723261e-285,CD8+ T Cells,Cd6
1.5107888783446969e-285,5.940556926971199,0.585,0.01,2.71926890213262e-281,CD8+ T Cells,Stk39
1.437648860340657e-283,7.933784548295249,0.226,0.001,2.5876241837271485e-279,CD8+ T Cells,Gpr174
9.92335127273535e-280,9.418908748807409,0.189,0,1.7861039955796355e-275,CD8+ T Cells,Klri2
4.7563532553857393e-278,6.113175947723695,0.604,0.011,8.560960224368792e-274,CD8+ T Cells,Runx2
1.2257258879188874e-276,7.415338877916956,0.34,0.003,2.2061840256652057e-272,CD8+ T Cells,Aff3
2.9862912408910586e-272,10.26346261858215,0.17,0,5.375025604479817e-268,CD8+ T Cells,Jakmip1
1.351464751946584e-268,6.456701196791113,0.566,0.01,2.4325014070286564e-264,CD8+ T Cells,Klrk1
9.985983383126306e-268,8.00041445730149,0.226,0.001,1.7973771491289038e-263,CD8+ T Cells,Sytl3
1.0120663944525566e-261,6.916601406613093,0.453,0.006,1.8216183033751567e-257,CD8+ T Cells,Cd69
8.823849935697099e-257,7.748440066748202,0.245,0.001,1.5882047499261208e-252,CD8+ T Cells,Cysltr2
1.8070232840688888e-255,7.03504133210647,0.358,0.003,3.252461208995593e-251,CD8+ T Cells,BE692007
4.455732799100787e-255,6.3651496844710485,0.377,0.004,8.019873465101506e-251,CD8+ T Cells,Atp2b4
