"","DSP-1001660019915-A-A02.dcc","DSP-1001660019915-A-A04.dcc","DSP-1001660019915-A-A05.dcc","DSP-1001660019915-A-A06.dcc","DSP-1001660019915-A-A07.dcc","DSP-1001660019915-A-A08.dcc","DSP-1001660019915-A-A09.dcc","DSP-1001660019915-A-A10.dcc","DSP-1001660019915-A-A11.dcc","DSP-1001660019915-A-A12.dcc","DSP-1001660019915-A-B01.dcc","DSP-1001660019915-A-B02.dcc","DSP-1001660019915-A-B03.dcc","DSP-1001660019915-A-B04.dcc","DSP-1001660019915-A-B05.dcc","DSP-1001660019915-A-B06.dcc","DSP-1001660019915-A-B07.dcc","DSP-1001660019915-A-B08.dcc","DSP-1001660019915-A-B09.dcc","DSP-1001660019915-A-B10.dcc","DSP-1001660019915-A-B11.dcc","DSP-1001660019915-A-B12.dcc","DSP-1001660019915-A-C01.dcc","DSP-1001660019915-A-C02.dcc","DSP-1001660019915-A-C03.dcc","DSP-1001660019915-A-C04.dcc","DSP-1001660019915-A-C05.dcc","DSP-1001660019915-A-C07.dcc","DSP-1001660019915-A-C08.dcc","DSP-1001660019915-A-C09.dcc","DSP-1001660019915-A-C10.dcc","DSP-1001660019915-A-C11.dcc","DSP-1001660019915-A-C12.dcc","DSP-1001660019915-A-D01.dcc","DSP-1001660019915-A-D02.dcc","DSP-1001660019915-A-D03.dcc","DSP-1001660019915-A-D04.dcc","DSP-1001660019915-A-D05.dcc","DSP-1001660019915-A-D06.dcc","DSP-1001660019915-A-D07.dcc","DSP-1001660019915-A-D08.dcc","DSP-1001660019915-A-D12.dcc"
"Nek10",-0.88913174669466,-0.88913174669466,-0.88913174669466,-0.0499448112648434,-0.88913174669466,-0.0499448112648434,-0.88913174669466,0.789242124164973,-0.0499448112648434,-0.0499448112648434,2,-0.88913174669466,-0.0499448112648434,-0.88913174669466,1.05939997554226,-0.88913174669466,-0.88913174669466,-0.0499448112648434,-0.0499448112648434,0.440948077056706,0.440948077056706,2,-0.88913174669466,1.05939997554226,-0.0499448112648434,0.440948077056706,-0.88913174669466,-0.0499448112648434,-0.0499448112648434,0.789242124164973,-0.88913174669466,-0.88913174669466,-0.0499448112648434,2,-0.88913174669466,1.05939997554226,1.46676382701067,0.440948077056706,-0.0499448112648434,-0.88913174669466,-0.88913174669466,-0.88913174669466
"Recql4",0.196134759754508,-1.12307140304627,-0.290744983840426,-1.12307140304627,0.196134759754508,-0.290744983840426,0.196134759754508,-1.12307140304627,0.196134759754508,0.196134759754508,2,0.196134759754508,-1.12307140304627,-1.12307140304627,-0.290744983840426,-0.290744983840426,-1.12307140304627,-0.290744983840426,-1.12307140304627,-0.290744983840426,-0.290744983840426,2,2,0.196134759754508,-0.290744983840426,-1.12307140304627,0.196134759754508,0.196134759754508,-0.290744983840426,-0.290744983840426,0.196134759754508,-0.290744983840426,0.809530693824772,1.95690233704118,0.196134759754508,0.196134759754508,-0.290744983840426,0.541581435365415,-0.290744983840426,-0.290744983840426,0.196134759754508,-1.12307140304627
"Gfap",1.54605238432762,0.372904636052182,1.7603506850901,0.813038734199382,0.372904636052182,0.462157691607826,0.462157691607826,-0.276191860688952,-1.13425075602402,-1.78334725276516,1.46213523094052,2,1.46213523094052,1.7603506850901,0.752601745995218,0.68799348899255,1.15288096570293,0.163942237458248,0.0388969922514158,-0.485154259282887,-1.78334725276516,0.462157691607826,-0.276191860688952,-0.485154259282887,-0.485154259282887,-0.276191860688952,-1.78334725276516,-0.754553646080986,-0.105457149339851,0.0388969922514158,-0.485154259282887,-0.754553646080986,-1.78334725276516,0.923336457344319,-1.13425075602402,-0.276191860688952,-0.105457149339851,-0.276191860688952,-0.485154259282887,-0.276191860688952,-0.754553646080986,-0.754553646080986
"Olfr25",-0.14935868094409,-0.14935868094409,0.330231918472523,-0.969224225872803,0.330231918472523,-0.969224225872803,0.330231918472523,-0.969224225872803,-0.14935868094409,-0.14935868094409,2,-0.969224225872803,-0.969224225872803,-0.969224225872803,-0.969224225872803,-0.969224225872803,-0.969224225872803,-0.14935868094409,0.330231918472523,-0.969224225872803,-0.969224225872803,2,1.15009746340124,-0.14935868094409,0.330231918472523,-0.14935868094409,0.330231918472523,-0.14935868094409,0.330231918472523,-0.969224225872803,0.670506863984623,0.330231918472523,-0.14935868094409,2,-0.14935868094409,1.15009746340124,0.670506863984623,-0.969224225872803,0.934444616927312,-0.14935868094409,-0.14935868094409,-0.969224225872803
"Trank1",-0.173227621117782,-0.173227621117782,0.210073650934211,-1.6369944945611,0.50738521553743,-0.173227621117782,-0.713460421813444,-0.713460421813444,-0.713460421813444,0.750306451629873,2,-0.173227621117782,-1.6369944945611,-0.173227621117782,0.210073650934211,-0.173227621117782,-0.173227621117782,0.210073650934211,0.210073650934211,-0.173227621117782,0.210073650934211,1.55790847759102,0.50738521553743,-0.713460421813444,1.78048766929093,0.210073650934211,-0.713460421813444,-0.713460421813444,-0.173227621117782,-0.713460421813444,0.50738521553743,2,-0.713460421813444,2,0.210073650934211,0.750306451629873,-0.713460421813444,-0.713460421813444,0.50738521553743,-0.173227621117782,-1.6369944945611,-1.6369944945611
"Olfr555",-1.29614052061377,0.0431111720175916,-0.451166780211709,0.0431111720175916,0.393806960190356,-1.29614052061377,0.0431111720175916,-1.29614052061377,0.665827746667841,-0.451166780211709,2,-1.29614052061377,-0.451166780211709,0.665827746667841,-0.451166780211709,-0.451166780211709,-1.29614052061377,-0.451166780211709,0.0431111720175916,0.888084912419656,1.83063386915627,2,-1.29614052061377,0.665827746667841,-0.451166780211709,-1.29614052061377,-0.451166780211709,0.393806960190356,-0.451166780211709,0.393806960190356,-0.451166780211709,0.0431111720175916,0.393806960190356,2,-1.29614052061377,0.888084912419656,0.0431111720175916,0.0431111720175916,-0.451166780211709,0.393806960190356,-0.451166780211709,0.665827746667841
"Nme9",-1.34852490732666,-0.392799355293914,-1.34852490732666,-1.34852490732666,0.166264253626266,-0.392799355293914,-0.392799355293914,-0.392799355293914,0.166264253626266,0.166264253626266,2,-0.392799355293914,-0.392799355293914,0.166264253626266,-0.392799355293914,-1.34852490732666,0.562926196738827,-0.392799355293914,-0.392799355293914,1.12198980565901,-0.392799355293914,2,0.166264253626266,-1.34852490732666,-0.392799355293914,-1.34852490732666,0.166264253626266,0.166264253626266,0.562926196738827,-0.392799355293914,0.562926196738827,0.166264253626266,-0.392799355293914,2,0.562926196738827,1.12198980565901,0.562926196738827,-0.392799355293914,0.870601102939901,0.166264253626266,-0.392799355293914,-1.34852490732666
"Mcemp1",0.278035404721032,0.728799019021366,0.596683497495664,0.789725983673598,0.596683497495664,1.9246971866564,2,1.90163208536478,1.64238713997963,1.77906826120734,2,0.524672638482457,0.0796059914261442,0.0796059914261442,-0.033604907294086,0.278035404721032,0.182959444416207,-0.457268896148079,-1.94532003442059,-0.640371446551477,-1.46370233751916,0.366061994819605,-0.457268896148079,-0.457268896148079,-0.298658252485227,-0.640371446551477,-0.85693579826177,-0.85693579826177,-1.46370233751916,-0.298658252485227,-0.85693579826177,-0.640371446551477,-0.85693579826177,-0.033604907294086,-0.640371446551477,-0.640371446551477,-0.033604907294086,0.0796059914261442,-0.298658252485227,0.0796059914261442,-1.12198914345291,-1.12198914345291
"Pramel25",-0.191668688627727,0.272282404953786,0.272282404953786,-0.984798321740178,0.272282404953786,-0.191668688627727,-0.984798321740178,-0.191668688627727,0.272282404953786,-0.984798321740178,2,-0.984798321740178,-0.191668688627727,-0.984798321740178,0.272282404953786,-0.191668688627727,-0.984798321740178,-0.984798321740178,0.272282404953786,-0.984798321740178,0.272282404953786,2,0.601460944484724,0.272282404953786,0.601460944484724,-0.191668688627727,0.601460944484724,-0.191668688627727,-0.984798321740178,-0.984798321740178,-0.191668688627727,-0.191668688627727,0.601460944484724,2,0.272282404953786,-0.984798321740178,-0.191668688627727,-0.984798321740178,0.272282404953786,0.272282404953786,0.856791656271328,-0.984798321740178
"Vmn2r93",-0.24060788509988,-0.809198672508311,-0.24060788509988,0.327982902308551,-0.809198672508311,-0.24060788509988,0.327982902308551,0.0919964037895673,-0.809198672508311,0.0919964037895673,2,-0.809198672508311,0.0919964037895673,-0.809198672508311,-0.809198672508311,0.0919964037895673,-0.809198672508311,-0.809198672508311,-0.809198672508311,0.0919964037895673,2,1.83125517504722,0.511028251269453,-0.809198672508311,0.0919964037895673,-0.24060788509988,-0.24060788509988,0.327982902308551,-0.809198672508311,-0.24060788509988,0.327982902308551,-0.809198672508311,-0.24060788509988,1.29483726058697,-0.24060788509988,0.511028251269453,0.0919964037895673,-0.809198672508311,0.0919964037895673,0.327982902308551,0.0919964037895673,-0.809198672508311
"Rp9",-0.596193674058322,-1.52112831721721,-0.0551415921924664,-0.596193674058322,0.869793050966426,-0.596193674058322,0.626503416668035,0.32874096910057,-0.596193674058322,0.626503416668035,2,-0.0551415921924664,-0.0551415921924664,-1.52112831721721,-1.52112831721721,-0.0551415921924664,-0.596193674058322,0.32874096910057,-0.596193674058322,0.32874096910057,-0.596193674058322,2,-0.0551415921924664,0.626503416668035,0.626503416668035,-0.0551415921924664,-0.0551415921924664,-0.596193674058322,0.32874096910057,-1.52112831721721,0.869793050966426,-0.0551415921924664,-0.0551415921924664,2,0.626503416668035,-1.52112831721721,0.626503416668035,-0.596193674058322,-0.0551415921924664,-0.0551415921924664,-0.596193674058322,-0.596193674058322
"Foxa2",-0.90789802322727,-0.179154033590028,-0.90789802322727,-0.90789802322727,-0.90789802322727,-0.179154033590028,-0.179154033590028,0.549589956047213,-0.179154033590028,-0.179154033590028,2,-0.179154033590028,-0.179154033590028,-0.90789802322727,-0.90789802322727,-0.90789802322727,0.784193120291746,-0.179154033590028,-0.90789802322727,0.247133872973685,0.247133872973685,1.13794500300074,2,-0.90789802322727,-0.90789802322727,-0.179154033590028,0.549589956047213,-0.90789802322727,0.784193120291746,0.247133872973685,-0.179154033590028,-0.90789802322727,0.549589956047213,2,0.247133872973685,0.549589956047213,0.549589956047213,-0.90789802322727,-0.179154033590028,-0.90789802322727,-0.90789802322727,0.784193120291746
"Ccdc85c",-0.124674480348356,-0.624420045793769,-0.624420045793769,-0.624420045793769,0.229900641137982,0.504930472304783,-0.124674480348356,-0.624420045793769,0.229900641137982,0.504930472304783,2,-0.624420045793769,0.504930472304783,0.504930472304783,-1.47874073272552,0.729646206583395,0.504930472304783,-0.624420045793769,-1.47874073272552,2,-1.47874073272552,1.85899672468195,0.504930472304783,-0.624420045793769,0.229900641137982,-1.47874073272552,-0.124674480348356,-0.124674480348356,-1.47874073272552,-0.624420045793769,-0.124674480348356,0.229900641137982,0.229900641137982,2,-0.124674480348356,0.504930472304783,0.504930472304783,0.729646206583395,0.229900641137982,-0.624420045793769,-1.47874073272552,-0.624420045793769
"Hrg",-1.53636280256958,-0.0591420427097096,-0.604340272580551,-0.604340272580551,0.327682257408479,-0.0591420427097096,-0.604340272580551,0.148132704474673,0.148132704474673,-0.991164572698739,2,0.486056187161132,-1.53636280256958,0.327682257408479,0.486056187161132,-0.604340272580551,-0.991164572698739,-0.304296035109083,-0.991164572698739,0.327682257408479,-0.0591420427097096,1.25970478739751,-0.304296035109083,-0.304296035109083,0.327682257408479,0.148132704474673,-0.304296035109083,-0.0591420427097096,-0.604340272580551,-0.304296035109083,0.327682257408479,0.627726494879946,0.327682257408479,1.34122212597968,-0.991164572698739,-0.304296035109083,2,-0.0591420427097096,-0.0591420427097096,0.87288048727932,-0.991164572698739,-0.604340272580551
"Ints6l",-1.04837690422809,-1.04837690422809,-1.04837690422809,-1.04837690422809,0.224128293053736,0.224128293053736,-0.245515513688668,-1.04837690422809,0.224128293053736,-1.04837690422809,2,-0.245515513688668,0.224128293053736,-0.245515513688668,0.224128293053736,0.224128293053736,-1.04837690422809,-0.245515513688668,0.224128293053736,0.557345876850752,-0.245515513688668,1.92256327348597,-1.04837690422809,0.224128293053736,0.224128293053736,-0.245515513688668,-0.245515513688668,0.224128293053736,-0.245515513688668,0.224128293053736,-0.245515513688668,-0.245515513688668,2,2,-0.245515513688668,0.224128293053736,-0.245515513688668,-1.04837690422809,-0.245515513688668,-0.245515513688668,-1.04837690422809,0.224128293053736
"Cdc42ep1",-1.45058914272392,-0.681645316017132,-1.45058914272392,0.334843131896771,-0.231842012232634,0.0872985106896564,0.334843131896771,-0.681645316017132,-0.231842012232634,0.0872985106896564,2,0.0872985106896564,0.334843131896771,-0.231842012232634,-0.681645316017132,-0.681645316017132,-0.681645316017132,-1.45058914272392,0.334843131896771,2,0.0872985106896564,1.75584894496544,-0.231842012232634,0.537101814474155,-0.231842012232634,-0.231842012232634,-0.231842012232634,-0.231842012232634,0.0872985106896564,0.0872985106896564,-1.45058914272392,-0.231842012232634,-1.45058914272392,1.55359026238806,0.708109093967191,-0.231842012232634,0.537101814474155,-0.231842012232634,0.0872985106896564,-0.231842012232634,0.0872985106896564,0.0872985106896564
