names,scores,logfoldchanges,pvals,pvals_adj
Xpr1,-1.0361637,-0.55826426,0.30012581086921286,1.0
Pik3cd,-1.0361637,-0.33493957,0.30012581086921286,1.0
Ccl7,-1.038136,-0.6747724,0.299206732468122,1.0
Chd2,-1.0387934,-0.37902984,0.29890079079038645,1.0
Cdc16,-1.0387934,-1.1494652,0.29890079079038645,1.0
Il13ra1,-1.039451,-0.56875473,0.29859505799016073,1.0
Rbm27,-1.0401084,-0.7452068,0.29828953405690195,1.0
Nsd1,-1.0420808,-0.3413554,0.29737421535090314,1.0
Wdr43,-1.0433958,-0.5042217,0.29676504701399753,1.0
Syncrip,-1.0453681,-0.4663007,0.29585286047939596,1.0
Tmem184b,-1.0460256,-1.0502268,0.29554921584586813,1.0
Hgs,-1.047998,-1.6031591,0.29463953440752666,1.0
Idnk,-1.047998,-1.3867844,0.29463953440752666,1.0
St3gal1,-1.0486555,-1.2363431,0.2943367247067816,1.0
Vta1,-1.0506278,-0.5985086,0.2934295477592578,1.0
Rsbn1l,-1.0512853,-0.4074878,0.2931275727839885,1.0
Lmnb1,-1.0519428,-1.8325459,0.29282580645641143,1.0
Fbxl5,-1.0519428,-0.6067352,0.29282580645641143,1.0
Lcp1,-1.0526003,-0.3639433,0.29252424876271377,1.0
Myadm,-1.0532577,-1.8753332,0.29222289968891224,1.0
Gm20732,-1.0532577,-0.6323312,0.29222289968891224,1.0
Lair1,-1.0545726,-0.29423895,0.29162082734421046,1.0
Plekha3,-1.0545726,-2.735976,0.29162082734421046,1.0
Lrrfip1,-1.0558876,-0.5492292,0.29101958930702876,1.0
Tmem67,-1.0585175,-1.9607344,0.2898196156805035,1.0
Cog4,-1.0585175,-0.7792386,0.2898196156805035,1.0
Naa25,-1.0585175,-0.9576491,0.2898196156805035,1.0
Prkcb,-1.0585175,-0.36017072,0.2898196156805035,1.0
Zranb1,-1.0585175,-0.67271817,0.2898196156805035,1.0
Ywhaz,-1.0598323,-0.42321745,0.28922087984700606,1.0
Khnyn,-1.0598323,-1.1801134,0.28922087984700606,1.0
Tmem173,-1.0611472,-0.73383456,0.28862297783272906,1.0
Vezt,-1.0624622,-0.67499477,0.2880259095088229,1.0
Il21r,-1.0631196,-0.6716711,0.2877276879397541,1.0
Mapk1,-1.067722,-0.45128447,0.28564597044544815,1.0
B430306N03Rik,-1.067722,-26.970598,0.28564597044544815,1.0
Ube2l6,-1.067722,-26.97499,0.28564597044544815,1.0
Ero1l,-1.067722,-1.0346974,0.28564597044544815,1.0
Tmem51,-1.067722,-27.019547,0.28564597044544815,1.0
Mlkl,-1.067722,-26.98645,0.28564597044544815,1.0
Ifitm1,-1.067722,-27.150534,0.28564597044544815,1.0
Ybx3,-1.067722,-26.789604,0.28564597044544815,1.0
Vcan,-1.067722,-27.545853,0.28564597044544815,1.0
Ptp4a2,-1.0683794,-0.4067787,0.28534941537913827,1.0
Ehmt1,-1.0690368,-0.56425315,0.2850530685462528,1.0
Zmiz2,-1.0723242,-1.6773558,0.2835744572400729,1.0
N4bp1,-1.0729816,-0.6001615,0.28327935941952753,1.0
Shisa5,-1.0742966,-0.75171494,0.28268978806646006,1.0
Cep350,-1.0756115,-0.36174515,0.2821010489674285,1.0
Gpr35,-1.0756115,-2.115917,0.2821010489674285,1.0
Tbk1,-1.0769265,-0.416506,0.28151314196411625,1.0
Lrrk2,-1.0769265,-1.5497919,0.28151314196411625,1.0
Usp47,-1.0769265,-0.40912667,0.28151314196411625,1.0
Ap3d1,-1.0769265,-0.6651444,0.28151314196411625,1.0
Slc35a3,-1.0782413,-0.89385366,0.28092606689555355,1.0
Wdr37,-1.0802138,-0.5784468,0.2800470138117318,1.0
Gm47283,-1.0808712,-0.8141698,0.2797544119055696,1.0
Tor1aip2,-1.0808712,-0.52473986,0.2797544119055696,1.0
Klhl2,-1.0821861,-0.83656126,0.279169831648993,1.0
Aldoa,-1.0821861,-1.0209424,0.279169831648993,1.0
Tnf,-1.084816,-2.265106,0.27800316475502684,1.0
Rplp0,-1.084816,-0.4465076,0.27800316475502684,1.0
Il15,-1.0854734,-0.47167894,0.27771201740782414,1.0
Gbf1,-1.0854734,-0.44039807,0.27771201740782414,1.0
Baz2b,-1.0894183,-0.28568333,0.27596949435870677,1.0
Rbm47,-1.0894183,-0.37466663,0.27596949435870677,1.0
Pvr,-1.0900757,-1.6671818,0.2756798004756623,1.0
Atp6v1b2,-1.0900757,-0.5360902,0.2756798004756623,1.0
Plod1,-1.0907332,-1.2429286,0.2753903141377164,1.0
Hps5,-1.0907332,-0.7554329,0.2753903141377164,1.0
Fbxo11,-1.0913906,-0.3637504,0.275101035321221,1.0
Arl5b,-1.0913906,-1.3445518,0.275101035321221,1.0
Tapbpl,-1.0913906,-1.604371,0.275101035321221,1.0
Oas3,-1.092048,-3.332609,0.27481196400236607,1.0
Wdfy4,-1.093363,-0.55497366,0.27423444376152495,1.0
Crcp,-1.093363,-3.2871616,0.27423444376152495,1.0
Rtn4,-1.0940205,-0.28073665,0.2739459947911077,1.0
Prr14,-1.0940205,-1.7925198,0.2739459947911077,1.0
Ube2i,-1.0966504,-0.9019026,0.27279427267021505,1.0
Gadd45b,-1.0966504,-1.5128644,0.27279427267021505,1.0
Rin3,-1.0966504,-0.83140963,0.27279427267021505,1.0
Xpo1,-1.0979652,-0.55102634,0.27221965551760097,1.0
Ndel1,-1.0986227,-0.51646894,0.2719326578299651,1.0
Tmed9,-1.0992802,-0.9166804,0.27164586736738117,1.0
Agfg1,-1.0992802,-0.5035569,0.27164586736738117,1.0
Ppp2r5a,-1.0992802,-0.49736413,0.27164586736738117,1.0
BC005537,-1.1045399,-0.33929482,0.2693590006452371,1.0
Fbxo4,-1.1045399,-1.8572162,0.2693590006452371,1.0
Plekhb2,-1.1045399,-2.3000493,0.2693590006452371,1.0
Pip5k1c,-1.1058549,-1.5867664,0.2687893543756683,1.0
Sema4a,-1.1071697,-0.76640403,0.2682205358380608,1.0
Dennd4b,-1.1071697,-0.9314075,0.2682205358380608,1.0
Amfr,-1.1078272,-0.80288756,0.2679364368998829,1.0
Rprd2,-1.1084847,-0.45723718,0.2676525448117463,1.0
Spop,-1.1097996,-0.3778183,0.2670853810735172,1.0
Pdgfc,-1.1097996,-1.1445092,0.2670853810735172,1.0
Nin,-1.1097996,-0.7965759,0.2670853810735172,1.0
Rpl3,-1.1111145,-0.5951011,0.2665190443976331,1.0
Rufy3,-1.1124295,-0.5168994,0.2659535345558244,1.0
Trim56,-1.1124295,-0.93028694,0.2659535345558244,1.0
Gsdmd,-1.1144018,-0.70312065,0.26510681960145366,1.0
5430405H02Rik,-1.1144018,-0.9872259,0.26510681960145366,1.0
Ssr3,-1.1150594,-1.549522,0.2648249944487411,1.0
Rc3h2,-1.1150594,-0.5252559,0.2648249944487411,1.0
Cct5,-1.1163743,-1.5585657,0.264261963714327,1.0
Arcn1,-1.1163743,-0.9118927,0.264261963714327,1.0
Psma5,-1.1176893,-2.0091326,0.2636997588757206,1.0
Cyth1,-1.1176893,-0.5238431,0.2636997588757206,1.0
Il18bp,-1.1190041,-2.488973,0.2631383796920812,1.0
Luzp1,-1.1190041,-0.6983962,0.2631383796920812,1.0
Ppp2r2a,-1.121634,-0.5007635,0.2620180973138525,1.0
Tnpo1,-1.1229489,-0.37057176,0.2614591936251056,1.0
Clec4n,-1.1236063,-0.6749581,0.2611800510465032,1.0
Med15,-1.1242639,-0.6711912,0.26090111460302146,1.0
Ankfy1,-1.1249213,-0.39963555,0.2606223842629225,1.0
Topbp1,-1.1255788,-1.1234195,0.26034385999431264,1.0
Akap8,-1.1275512,-0.9005209,0.2595095232961727,1.0
Dna2,-1.1295235,-1.2326735,0.2586770400784727,1.0
Pik3r5,-1.1295235,-0.70967644,0.2586770400784727,1.0
Utrn,-1.1308385,-0.3904377,0.2581230805409722,1.0
Ap1g1,-1.131496,-0.4683561,0.2578464094551377,1.0
Wac,-1.1334684,-0.35905063,0.2570176305276658,1.0
Rae1,-1.1341258,-1.8788406,0.25674178221606336,1.0
Trim12a,-1.1347833,-0.5256595,0.256466139513295,1.0
Capza1,-1.1367557,-0.42043492,0.255640444715295,1.0
Rcor1,-1.1374131,-0.68498224,0.255365624104402,1.0
Plekha1,-1.138728,-0.54417825,0.25481659915669275,1.0
Mthfd1l,-1.138728,-1.4756608,0.25481659915669275,1.0
Plekha2,-1.1393855,-0.7077899,0.25454239474981843,1.0
Itgam,-1.1393855,-0.41632387,0.25454239474981843,1.0
Cep128,-1.140043,-1.0634841,0.25426839567397297,1.0
Stx16,-1.1420153,-0.436112,0.2534476300777879,1.0
Casp3,-1.1426728,-1.2716976,0.25317445197048116,1.0
Itpripl2,-1.1439878,-1.2128588,0.2526287111771677,1.0
Cd69,-1.1439878,-27.264769,0.2526287111771677,1.0
Clec9a,-1.1439878,-27.166811,0.2526287111771677,1.0
Rpa1,-1.1439878,-26.85892,0.2526287111771677,1.0
Rpgrip1l,-1.1446452,-2.1431477,0.25235614841869136,1.0
Dnmt1,-1.1446452,-2.1882582,0.25235614841869136,1.0
Tep1,-1.1479325,-0.6184005,0.2509964095452283,1.0
Pum1,-1.1492475,-0.49628097,0.25045394826834844,1.0
Umad1,-1.149905,-0.54959476,0.25018302482489063,1.0
Ptbp3,-1.1505624,-0.41141215,0.24991230612793258,1.0
1810037I17Rik,-1.1512198,-2.1946096,0.24964179213967208,1.0
Clint1,-1.1551646,-0.3741461,0.24802300495717622,1.0
H2-M3,-1.1558222,-0.9106094,0.24775392285890319,1.0
Alkbh1,-1.157137,-0.8238304,0.24721637182609157,1.0
Ralgds,-1.1577945,-1.4085249,0.2469479028131435,1.0
Eef1a1,-1.1577945,-0.3535843,0.2469479028131435,1.0
Slc6a6,-1.1577945,-0.43936035,0.2469479028131435,1.0
Irf9,-1.158452,-1.0363379,0.2466796380833175,1.0
Eif2s3y,-1.158452,-0.6768858,0.2466796380833175,1.0
P2ry14,-1.158452,-2.7697532,0.2466796380833175,1.0
Cdk12,-1.1591095,-0.40702266,0.24641157759704135,1.0
Kmo,-1.1604244,-1.4065362,0.24587606919612326,1.0
Efcab14,-1.1610818,-0.89551544,0.24560862120160754,1.0
Cox7b,-1.1610818,-1.4803412,0.24560862120160754,1.0
Dock5,-1.1637117,-3.2509115,0.24454086965783295,1.0
Arhgap26,-1.1650267,-0.56392497,0.2440082175787347,1.0
Phactr2,-1.1663415,-0.46483722,0.24347638085874812,1.0
Stim1,-1.1663415,-0.80565375,0.24347638085874812,1.0
Leprotl1,-1.168314,-1.4154384,0.2426801538546891,1.0
Gpr132,-1.1689714,-3.5826788,0.24241515217397003,1.0
Oas1a,-1.1716013,-0.86345404,0.24135718093614478,1.0
Ran,-1.1729162,-1.8536584,0.2408294160162242,1.0
Arap2,-1.1735736,-0.9287175,0.24056583858199976,1.0
Cd72,-1.1742312,-2.1411033,0.24030246444111814,1.0
Ece1,-1.175546,-3.6853716,0.23977632586708486,1.0
Cfl1,-1.1768609,-0.5756341,0.23925099994810362,1.0
Rpl24,-1.1768609,-0.48834488,0.23925099994810362,1.0
Anxa5,-1.1788334,-1.1840831,0.2384645340353403,1.0
Eif3h,-1.1794908,-0.8792803,0.23820278467985212,1.0
Slk,-1.1808058,-0.52424127,0.23767989462719374,1.0
Mtmr14,-1.1808058,-1.8952653,0.23767989462719374,1.0
Evl,-1.1827781,-0.4862871,0.2368970805271644,1.0
Pfn1,-1.1860654,-0.5171656,0.23559644331484453,1.0
Zfp131,-1.1886953,-1.7433759,0.2345595779399967,1.0
Spi1,-1.1886953,-0.45996955,0.2345595779399967,1.0
Acadl,-1.1893528,-1.3134052,0.23430086738070632,1.0
Gtdc1,-1.1900103,-0.41085297,0.23404235904284754,1.0
4932438A13Rik,-1.1959274,-0.38243926,0.23172487626304672,1.0
Zc2hc1a,-1.1972424,-1.1323578,0.2312121005684561,1.0
Fam174a,-1.1985573,-0.8326846,0.23070013149531343,1.0
Rbm17,-1.1992148,-2.0573006,0.23044444932154695,1.0
Otud4,-1.2005297,-0.7005887,0.229933689457954,1.0
Plekho1,-1.2005297,-0.44941694,0.229933689457954,1.0
Irf8,-1.2018446,-0.48914915,0.22942373524913606,1.0
Psma4,-1.2018446,-2.736855,0.22942373524913606,1.0
Birc6,-1.2025021,-0.4079503,0.22916906014332938,1.0
Med27,-1.2025021,-1.2876191,0.22916906014332938,1.0
Fam129b,-1.2044744,-2.9127464,0.2284062422317642,1.0
Ehd1,-1.2051319,-1.1996137,0.22815237189891902,1.0
Ppp2r5c,-1.2071043,-0.5661777,0.22739196711968346,1.0
Nbas,-1.2097342,-0.781961,0.22638090672866684,1.0
H2-T22,-1.2097342,-1.6068274,0.22638090672866684,1.0
Smad4,-1.2103916,-0.4845339,0.22612864355465867,1.0
Il18,-1.2123641,-0.8865892,0.22537305784018313,1.0
C130026I21Rik,-1.213679,-3.0808828,0.22487033669426348,1.0
Carmil1,-1.2182813,-1.9024271,0.22311712299452868,1.0
9530068E07Rik,-1.2189387,-1.3600463,0.22286746451346662,1.0
Gtpbp2,-1.2189387,-0.62251174,0.22286746451346662,1.0
Ell2,-1.2195961,-1.8715221,0.22261800603069737,1.0
Il1rn,-1.2202536,-27.496506,0.22236874749374913,1.0
Mark3,-1.2215686,-0.5655747,0.2218708300467752,1.0
Tyk2,-1.2248559,-0.7260711,0.22062953178305955,1.0
Anxa4,-1.2255133,-1.4654841,0.2203818709080433,1.0
Larp4b,-1.2261708,-0.39387193,0.22013440950073948,1.0
Ggnbp2,-1.2268282,-0.5307911,0.21988714750737703,1.0
Pnpt1,-1.2307731,-0.9571505,0.2184077602125445,1.0
Vps50,-1.2307731,-0.5993199,0.2184077602125445,1.0
Ercc6l2,-1.2314305,-1.3096824,0.21816189260036012,1.0
Kpnb1,-1.232088,-0.87789047,0.21791622396731758,1.0
Vars,-1.2340604,-2.721322,0.21718041139314093,1.0
Casp8,-1.2360327,-0.4995445,0.21644638764626378,1.0
Itga5,-1.2360327,-2.4739218,0.21644638764626378,1.0
Nfil3,-1.23932,-3.22919,0.21522698582745226,1.0
Pkig,-1.2399776,-0.61252284,0.21498370062355698,1.0
Suco,-1.2412925,-0.6180284,0.2144977249248381,1.0
Fas,-1.2419499,-3.4719884,0.21425503431675164,1.0
Ccl5,-1.2432649,-3.6143296,0.21377024729902894,1.0
Baz2a,-1.2439224,-0.65382075,0.21352815077538034,1.0
Ptgs2,-1.2445798,-3.4393804,0.21328625216565766,1.0
Sec61b,-1.2445798,-3.4720223,0.21328625216565766,1.0
Eif2a,-1.2452372,-0.8851285,0.21304455141254386,1.0
Plcb1,-1.2458947,-3.7334788,0.21280304845859743,1.0
Hrh2,-1.249182,-2.4098046,0.21159849865726454,1.0
Plekho2,-1.2498395,-0.8020046,0.21135818128512696,1.0
Naip5,-1.2518119,-1.04876,0.21063841329658795,1.0
Stard3,-1.2518119,-0.89698964,0.21063841329658795,1.0
Aida,-1.2531269,-1.0370923,0.21015955415831544,1.0
Oas1g,-1.2537843,-1.5915226,0.20992042026902102,1.0
Srsf11,-1.2550992,-0.3579216,0.20944274355492287,1.0
Ppp2r5e,-1.2557567,-0.6618028,0.20920420061167733,1.0
Eif3c,-1.2583865,-0.8830638,0.2082519968765716,1.0
Cul2,-1.2597015,-0.97376937,0.20777707499544862,1.0
Sh3bp2,-1.2597015,-0.7872998,0.20777707499544862,1.0
Mospd2,-1.2597015,-0.9408112,0.20777707499544862,1.0
Gcnt2,-1.2623314,-2.1274424,0.20682958880339875,1.0
Ccl2,-1.2636462,-0.7418531,0.2063570235256481,1.0
Ctnnd2,-1.2662761,-0.811236,0.20541424617530912,1.0
Crip1,-1.2682486,-1.9490031,0.2047092202901858,1.0
Ino80d,-1.268906,-0.4988949,0.20447460316782273,1.0
Csf2ra,-1.2715359,-0.7113028,0.20353809055987981,1.0
Slc31a1,-1.2715359,-1.2718481,0.20353809055987981,1.0
Ppp1r12c,-1.2728508,-1.0659703,0.20307100691522018,1.0
Brd2,-1.2728508,-0.6040786,0.20307100691522018,1.0
D1Ertd622e,-1.2748232,-0.8688229,0.20237184586823143,1.0
Ptpn2,-1.2754806,-1.080884,0.20213918244711282,1.0
Psmd14,-1.2767955,-0.56815946,0.20167444061911366,1.0
Ptk2b,-1.2794254,-0.63383925,0.2007472952499464,1.0
Stag1,-1.2800828,-0.29411408,0.20051599568062384,1.0
Rpl27a,-1.2807404,-0.45002788,0.20028489069313093,1.0
Usp15,-1.2813978,-0.37913597,0.20005398022358745,1.0
Usp7,-1.2840277,-0.533504,0.19913228224332247,1.0
Ckap5,-1.2846851,-0.54858863,0.1989023434013385,1.0
Gtf2a1,-1.2846851,-0.91614497,0.1989023434013385,1.0
Ube2d3,-1.2866575,-0.4147697,0.19821369141023248,1.0
Tgs1,-1.2886299,-0.812943,0.19752678485963715,1.0
Anxa7,-1.2899448,-1.1400146,0.19706981598042428,1.0
Wdr70,-1.2912598,-0.6992379,0.19661362154794715,1.0
Fars2,-1.2912598,-0.48214927,0.19661362154794715,1.0
Uba52,-1.2919172,-1.5080512,0.1963858145852253,1.0
mt-Atp6,-1.2925746,-0.21371022,0.19615820103715365,1.0
Smarca5,-1.2925746,-0.6303504,0.19615820103715365,1.0
Atf6,-1.2932322,-0.39737308,0.19593078083782145,1.0
Btbd7,-1.295862,-0.50376165,0.19502303220580497,1.0
Psma7,-1.2965195,-1.060431,0.1947965777576386,1.0
Mefv,-1.2965195,-27.357914,0.1947965777576386,1.0
Jaml,-1.2965195,-27.37996,0.1947965777576386,1.0
Elf4,-1.2965195,-0.6123639,0.1947965777576386,1.0
Zfp366,-1.2965195,-27.999838,0.1947965777576386,1.0
Gpx1,-1.297177,-1.1063026,0.19457031626042476,1.0
Herc3,-1.2984918,-2.3247254,0.1941183718520093,1.0
4930599N23Rik,-1.2991493,-1.3460329,0.19389268880711008,1.0
Pirb,-1.2991493,-0.7698238,0.19389268880711008,1.0
Timd4,-1.3004643,-1.307951,0.19344190070086476,1.0
Specc1l,-1.3004643,-0.6216175,0.19344190070086476,1.0
Fryl,-1.3011217,-0.49811932,0.1932167955051649,1.0
Ociad1,-1.3024366,-1.2360502,0.19276716249191006,1.0
Taf1,-1.3037516,-1.0270452,0.19231829886597873,1.0
Celf2,-1.304409,-0.32462475,0.19209415540402663,1.0
Slc12a9,-1.305724,-1.0303873,0.19164644484273885,1.0
Tiam1,-1.305724,-1.5797427,0.19164644484273885,1.0
Mcc,-1.305724,-1.1408808,0.19164644484273885,1.0
Eprs,-1.3070389,-0.9958427,0.19119950231113425,1.0
Adam9,-1.3083538,-0.5338869,0.1907533272631423,1.0
Adam17,-1.3109837,-0.44733348,0.18986327742514852,1.0
Bzw1,-1.3109837,-1.5759469,0.18986327742514852,1.0
Plekha5,-1.3122987,-1.6563361,0.18941940153445813,1.0
Efr3a,-1.3122987,-0.6860103,0.18941940153445813,1.0
Cap1,-1.3136135,-0.53190154,0.18897629092601498,1.0
Ireb2,-1.315586,-0.5047343,0.18831305870395176,1.0
Irak2,-1.3162434,-0.45454726,0.18809236333585233,1.0
Nfkbia,-1.3162434,-0.5881537,0.18809236333585233,1.0
Arpc2,-1.3169008,-0.38709715,0.18787185887114077,1.0
Prmt3,-1.3175583,-1.6642919,0.18765154523991734,1.0
Ubtd1,-1.3182157,-0.8779255,0.1874314223721768,1.0
Thrap3,-1.3234755,-0.5038965,0.18567729848074088,1.0
Atp11c,-1.3241329,-0.57573533,0.18545888931698928,1.0
Grb2,-1.3274202,-0.44950652,0.18436969293984085,1.0
Csnk1g1,-1.3280778,-0.488088,0.18415242305331392,1.0
Copg2,-1.3293927,-0.57770646,0.18371845209656623,1.0
Wdr1,-1.3300501,-1.2010672,0.18350175088274,1.0
Atp10a,-1.3307076,-3.928718,0.18328523908270655,1.0
Dnajc7,-1.3313651,-0.53326255,0.18306891662441127,1.0
Fgr,-1.3320225,-2.3608677,0.18285278343569833,1.0
Cop1,-1.33268,-0.47216544,0.18263683944431142,1.0
Fxyd5,-1.3359673,-1.2241839,0.18155995491130028,1.0
Nlrp3,-1.3372823,-0.8862425,0.18113052293922072,1.0
Mtpn,-1.339912,-0.9609314,0.18027392179736546,1.0
Alox5ap,-1.3405696,-0.679858,0.1800602425016118,1.0
Hnrnph2,-1.3405696,-0.7199746,0.1800602425016118,1.0
Tmem140,-1.341227,-1.3377497,0.17984675145479911,1.0
Brwd1,-1.3418845,-0.59937,0.1796334485832849,1.0
Krcc1,-1.3418845,-0.7362351,0.1796334485832849,1.0
Appbp2,-1.3418845,-0.74363756,0.1796334485832849,1.0
Ttc39b,-1.3425419,-0.7050436,0.1794203338133279,1.0
mt-Atp8,-1.3431994,-0.70614916,0.1792074070710905,1.0
Nme2,-1.3438569,-1.4824308,0.17899466828263688,1.0
Sod2,-1.3451718,-2.1622336,0.17856975427085342,1.0
Cadm1,-1.3458292,-0.81416816,0.1783575788991678,1.0
Slc25a12,-1.3464868,-1.2516298,0.1781455911845543,1.0
Hnrnpf,-1.3530614,-0.8851155,0.17603601875760921,1.0
Inpp4a,-1.3530614,-0.6244574,0.17603601875760921,1.0
Pi4k2a,-1.3530614,-0.9026337,0.17603601875760921,1.0
Lcp2,-1.3537189,-0.38985276,0.17582609033802143,1.0
Ndufa2,-1.3556912,-1.625932,0.17519742532327354,1.0
Hsph1,-1.3596361,-0.907707,0.17394512957222996,1.0
Pphln1,-1.360951,-0.96636176,0.1735291870623623,1.0
Mfsd14b,-1.3629234,-0.9500882,0.17290666751633788,1.0
Mcmbp,-1.3635808,-0.59302944,0.17269953248604608,1.0
Hmox2,-1.3655533,-0.8277695,0.1720792407742423,1.0
H2afz,-1.3662107,-1.1003677,0.17187284773984646,1.0
Ddx21,-1.3662107,-1.5265893,0.17187284773984646,1.0
Fbrsl1,-1.3668681,-0.7496008,0.17166664001158305,1.0
Pcmtd1,-1.3688406,-0.501614,0.17104912788994908,1.0
Abcc4,-1.3701555,-1.2460254,0.17063837825293604,1.0
Mdm2,-1.3701555,-0.6732586,0.17063837825293604,1.0
Bbx,-1.3714703,-0.54931706,0.17022836797929675,1.0
Slfn9,-1.3727853,-27.185137,0.16981909644579762,1.0
Pgk1,-1.3727853,-27.306486,0.16981909644579762,1.0
Xylt1,-1.3741002,-1.4219891,0.16941056302777635,1.0
Edem1,-1.3754152,-0.5285593,0.1690027670991464,1.0
Lat2,-1.3800174,-2.0072594,0.16758128000558503,1.0
Coro2a,-1.3819898,-1.0918692,0.16697482778493178,1.0
Slc15a3,-1.3839622,-0.79388016,0.16637002639638887,1.0
Myof,-1.3846197,-0.78720397,0.1661687924141867,1.0
Gm35154,-1.3846197,-0.9194819,0.1661687924141867,1.0
Pdss1,-1.3846197,-1.9193636,0.1661687924141867,1.0
Mdn1,-1.3846197,-0.82615465,0.1661687924141867,1.0
Map4,-1.3846197,-0.50353736,0.1661687924141867,1.0
Nup210,-1.3852772,-2.8249152,0.1659677415395434,1.0
Ankrd11,-1.3852772,-0.3936913,0.1659677415395434,1.0
Ube2k,-1.3859346,-0.5056078,0.1657668736926723,1.0
Ap2s1,-1.386592,-1.3705562,0.16556618879370066,1.0
Ikzf1,-1.3892219,-0.32761565,0.16476527707637867,1.0
Dcp2,-1.3898793,-1.0327237,0.16456550571583806,1.0
Ambra1,-1.3898793,-0.4431565,0.16456550571583806,1.0
Ppp1cb,-1.3905369,-0.71277076,0.16436591682217672,1.0
Gatad2a,-1.3938242,-1.014689,0.16337070653780827,1.0
Acap2,-1.3938242,-0.47915378,0.16337070653780827,1.0
Hck,-1.3957965,-0.48470166,0.1627757648070044,1.0
Ch25h,-1.3957965,-3.7601783,0.1627757648070044,1.0
Traf3,-1.3971115,-0.9592278,0.16238004581992105,1.0
Tcf7l2,-1.397769,-0.46436816,0.16218245873276682,1.0
Smc5,-1.3984264,-0.7930605,0.1619850531413909,1.0
Zdhhc21,-1.4003989,-1.7058709,0.16139392452689116,1.0
Jpt1,-1.4017137,-1.3188839,0.16100074476711346,1.0
Uba7,-1.4017137,-1.0995038,0.16100074476711346,1.0
Ergic2,-1.4030287,-0.76267606,0.1606082890303563,1.0
Pgs1,-1.4056585,-1.4913752,0.1598255470008696,1.0
Eef2,-1.4069735,-0.621332,0.15943525939240366,1.0
Cd2ap,-1.4076309,-0.46516916,0.15924038615129188,1.0
Mthfd2,-1.4076309,-4.0148945,0.15924038615129188,1.0
Arid4a,-1.4082884,-0.43641272,0.15904569317549677,1.0
Erp44,-1.4096034,-1.063827,0.15865684768908705,1.0
Atg7,-1.4109182,-0.91632485,0.15826872227084587,1.0
Prdx1,-1.4122331,-0.83296126,0.15788131625718294,1.0
Scimp,-1.414863,-2.5611033,0.15710865978296046,1.0
Ccl4,-1.414863,-1.0216117,0.15710865978296046,1.0
Hipk1,-1.4155205,-0.76523596,0.1569159442519332,1.0
Gatm,-1.4168354,-0.64610064,0.1565310509104493,1.0
Rpl7,-1.4194653,-0.65143055,0.15576341276596825,1.0
Myo1e,-1.4201227,-2.2922142,0.1555719503528474,1.0
Ldha,-1.4201227,-1.5566044,0.1555719503528474,1.0
Kcmf1,-1.4201227,-0.551131,0.1555719503528474,1.0
Stat6,-1.4214376,-0.98902303,0.15518956148598018,1.0
Fxr1,-1.4220952,-0.55849177,0.15499863486386561,1.0
Rap2c,-1.4227526,-2.8946319,0.15480788667025905,1.0
Fndc3a,-1.42341,-0.43160495,0.15461731682078736,1.0
Taok3,-1.4266974,-0.46269104,0.1536671397771452,1.0
Vps4b,-1.4280124,-0.9207836,0.15328831440718665,1.0
Trak1,-1.4280124,-0.7382913,0.15328831440718665,1.0
Caprin1,-1.4306421,-0.5878773,0.15253279498390857,1.0
Cdk13,-1.4312997,-0.48000795,0.152344358655766,1.0
Map2k1,-1.4319571,-0.71426105,0.1521560995681304,1.0
G530011O06Rik,-1.4326146,-1.2003914,0.1519680176355921,1.0
Sub1,-1.434587,-1.0125544,0.15140483391337325,1.0
Ogfr,-1.4359019,-1.8881403,0.15103026230493813,1.0
Dync1i2,-1.4372168,-0.78358126,0.1506563972609043,1.0
Hpse,-1.4385318,-3.2083502,0.15028323809366706,1.0
Abcg1,-1.4418191,-1.7446672,0.14935342386387704,1.0
Dgkh,-1.4424765,-1.5622388,0.14916798895961425,1.0
Rbbp8,-1.443134,-0.596058,0.14898272983412642,1.0
Luc7l3,-1.444449,-0.5074767,0.14861273857292026,1.0
Cmc1,-1.4464213,-1.6602908,0.14805906785412723,1.0
Ppp1r2,-1.4477363,-1.1552229,0.14769083047645512,1.0
AA467197,-1.4490511,-27.59038,0.14732329343416573,1.0
Ttc14,-1.4490511,-0.49620366,0.14732329343416573,1.0
Itgb7,-1.4490511,-27.423222,0.14732329343416573,1.0
Tdrd7,-1.4569408,-0.7218127,0.14513273907842883,1.0
Ctss,-1.4575982,-0.18511559,0.1449513250489631,1.0
Nt5c3,-1.4582556,-1.5241112,0.1447700847886689,1.0
Lemd3,-1.4648303,-0.9735855,0.1429672200585055,1.0
Ifi208,-1.4648303,-3.5370033,0.1429672200585055,1.0
Nadk,-1.4654877,-1.3284705,0.1427878854249591,1.0
Arpc1b,-1.4714049,-0.52449065,0.1411816348384519,1.0
Nuak2,-1.4746922,-1.1226995,0.1402952942025527,1.0
Mvp,-1.4753498,-0.9834952,0.14011854080126201,1.0
Mecp2,-1.4792945,-0.76248217,0.13906161592807403,1.0
R3hcc1l,-1.4806094,-0.8408685,0.13871067520316777,1.0
Itpkb,-1.4845543,-0.7100265,0.1376619456156654,1.0
Tmbim6,-1.4858692,-0.5432781,0.13731373086845475,1.0
Cd180,-1.4911289,-0.7999217,0.1359276614228772,1.0
Siglec1,-1.4917864,-1.1783088,0.1357551650638551,1.0
Becn1,-1.4931012,-1.3909682,0.13541067955691824,1.0
